basin_id,latitude,longitude,length_km_river,perc_agricul,perc_bog,perc_eff_lake,perc_lake,perc_glacier,perc_forest,perc_mountain,perc_urban,area_total,height_minimum,height_maximum,height_hypso_10,height_hypso_20,height_hypso_30,height_hypso_40,height_hypso_50,height_hypso_60,height_hypso_70,height_hypso_80,height_hypso_90,specific_runoff,annual_runoff,is_sk,mean_summer_prec,mean_fall_prec,mean_annual_prec,mean_wet_days,mean_summer_temp,mean_winter_temp,utm_east_z33,utm_north_z33
oevre_alsaaker,60.3819459490227,6.53789416168479,8.0,0.0,2.8,0.9,6.2,0.0,7.0,84.1,0.0,17.2,476.0,1366.0,681.0,768.0,844.0,883.0,939.0,995.0,1037.0,1080.0,1152.0,90.0,,1.0,341.76303030303,631.437575757576,5.78170579938605,0.45547234872464,9.30122859025033,-5.35402955003358,34321.0,6723927.0
oevre_russvik,68.1339415006608,16.602392206327,2.0,0.0,0.0,7.333333333333334,8.105263157894736,10.780701754385966,0.0,80.78245614035089,0.0,5.7,531.0,1327.0,536.0,584.0,650.0,741.0,802.0,869.0,907.0,945.0,1004.0,64.42456140350878,,1.0,385.6297554492295,571.4963211057951,5.597370822725947,0.4570189146777496,8.401247948593488,-9.88251994155974,566608.0,7558660.0
oeyrabekken,60.1314250895719,6.17567817890418,6.3,0.0,0.4,0.7,4.0,0.0,7.9,86.4,0.0,5.7,310.0,1105.0,542.0,570.0,597.0,630.0,672.0,786.0,864.0,929.0,983.0,96.4,,1.0,450.673636363636,739.159090909091,6.67031610387455,0.508518654481519,10.643382740448,-3.71174949630625,10738.0,6698813.0
oftedal_1,58.5511049886138,6.74872899712033,7.0,0.0,7.799999999999999,6.2,15.0,0.0,14.1,54.400000000000006,0.0,14.3,449.0,665.0,454.0,484.0,512.0,534.0,539.0,552.0,568.0,585.0,605.0,66.8,,1.0,402.859696969697,688.217575757576,6.06404961420393,0.458461430053792,11.9706192358366,-2.99404969778375,20553.0,6519597.0
oftedal_2,58.5420345795919,6.73463300458282,20.1,1.6,7.800000000000001,0.9,9.7,0.0,48.0,28.5,0.0,58.0,180.0,647.0,313.0,355.0,394.0,426.0,445.0,466.0,488.0,515.0,548.0,61.3,,1.0,416.48,714.246060606061,6.29620509416743,0.462445432217751,12.5880204216074,-2.18018804566823,19618.0,6518689.0
ortnevik,61.102216471175,6.12436743055338,12.6,0.8,1.0,0.6,6.6,0.4,25.0,64.5,0.0,56.6,61.0,1288.0,349.0,606.0,757.0,847.0,942.0,1004.0,1063.0,1119.0,1194.0,89.3,,1.0,331.235454545455,623.714545454546,5.93827262922094,0.47555556565807,9.57557641633729,-5.33322364002686,22521.0,6806647.0
osvatn,60.6130949057418,5.61704352878735,3.3,0.0,0.0,9.3,13.400000000000002,0.0,7.5,69.7,0.0,6.5,278.0,865.0,298.0,411.0,470.0,514.0,560.0,600.0,643.0,683.0,721.0,107.5,,1.0,617.205151515152,1028.9496969697,9.35623496225006,0.545626905823481,11.4786198945982,-2.49706850235057,12433.0,6756351.0
raassaafoss,62.8283200327879,8.74545828086102,7.9,0.0,0.4714285714285713,0.7675824175824175,3.614917127071823,0.0,11.859668508287294,81.14143646408839,0.0,18.1,415.0,1318.0,617.0,671.0,727.0,783.0,832.0,873.0,906.0,961.0,1051.0,78.00662983425414,,1.0,450.5395697304539,498.7480863887498,5.3227153919177415,0.4511397763387537,9.71554691765117,-6.025136952754822,180813.0,6982181.0
rasdalen,60.6279071810994,5.96372464532395,7.6,0.8,1.1,0.5,1.8,0.0,47.9,47.2,0.0,14.0,303.0,1025.0,419.0,484.0,542.0,605.0,672.0,737.0,804.0,865.0,919.0,87.6,,1.0,485.683636363636,858.457878787879,8.23256284742388,0.533257337171784,10.7039723320158,-3.80728005372733,6614.0,6755376.0
reinaaga,66.0422163046332,13.8910305052596,3.5,0.0,0.5,5.2,6.4,0.0,0.0,93.2,0.0,4.3,700.0,969.0,709.0,725.0,745.0,763.0,783.0,804.0,834.0,859.0,890.0,82.5,,1.0,298.672727272727,521.55303030303,5.38026549406787,0.482437726525199,8.87111989459816,-8.75627938213566,449750.0,7325039.0
reingardsaaga,66.442406964781,14.2408639304745,10.4,0.0,3.0,12.4,13.7,0.0,48.4,31.1,0.0,19.1,244.0,987.0,361.0,368.0,388.0,416.0,456.0,509.0,575.0,649.0,730.0,44.5,,1.0,279.954848484848,527.124545454546,5.13083132830001,0.456122672806975,10.8490085638999,-6.1619274680994,466128.0,7369433.0
reinli,60.826672194675,9.46918229190312,16.2,1.8,11.6,0.2,3.0,0.0,62.2,11.9,0.0,58.3,575.0,1156.0,749.0,811.0,867.0,914.0,948.0,976.0,1001.0,1027.0,1056.0,18.300000000000004,,1.0,301.427878787879,231.162727272727,2.37313365966979,0.350288281551004,10.2306291172596,-7.76474143720618,199463.0,6756164.0
ritaelva,69.5074872929387,19.5853239433061,4.1,0.0,0.0,1.0,3.5,16.2,0.1,77.6,0.0,14.5,338.0,1391.0,678.0,739.0,773.0,820.0,868.0,916.0,988.0,1079.0,1200.0,73.6,,1.0,257.884242424242,373.637272727273,4.06274288558865,0.419842499281143,7.24595191040843,-12.1978844862324,679004.0,7717677.0
roefsdalselva,62.0616123773021,5.75164813188719,5.7,0.1,1.2999999999999998,1.2999999999999998,7.2,0.0,22.2,66.7,0.0,15.0,221.0,1130.0,332.0,435.0,521.0,593.0,656.0,700.0,724.0,782.0,857.0,90.5,,1.0,488.029090909091,932.995151515152,8.59160955778644,0.538640183936472,10.9749934123847,-3.06365010073875,17752.0,6915538.0
roeneid,61.4031356046834,7.23382478518316,5.0,0.0,8.774285714285714,0.0,0.0,0.0,37.57692307692308,40.96153846153846,0.0,10.4,516.0,1353.0,645.0,714.0,762.0,819.0,878.0,943.0,1020.0,1103.0,1190.0,50.29230769230769,,1.0,240.46138694638697,432.5112354312354,4.135191525888859,0.4221993885977956,9.87599865713996,-5.847076122333007,85983.0,6832376.0
roevassaaga,66.463529577346,14.3599060988874,14.7,0.0,0.6,0.1,2.1,0.6,5.4,80.99999999999999,0.0,50.7,187.0,1289.0,435.0,585.0,701.0,784.0,853.0,916.0,969.0,1023.0,1091.0,59.7,,1.0,387.75696969697,745.001212121212,7.221659337924171,0.492574235482782,8.59071475625824,-9.43840496977838,471492.0,7371728.0
roeyrvik,61.6824482048649,5.84449055813112,6.8,0.0529032258064516,5.108387096774194,6.850322580645161,11.766834170854274,0.0,40.69346733668342,38.8070351758794,0.0,19.9,224.0,876.0,338.0,395.0,461.0,522.0,553.0,575.0,618.0,666.0,712.0,86.62914572864322,,1.0,406.10116796101687,800.3856266179381,7.249580404303108,0.5345482842577797,11.577793463364255,-2.5275171694604617,16905.0,6872991.0
rysna,61.1693031460889,8.71556523768557,16.0,2.4,3.0,0.9,5.8,0.0,7.5,77.0,0.0,50.4,619.0,1774.0,872.0,1034.0,1131.0,1252.0,1371.0,1441.0,1518.0,1577.0,1618.0,25.1,,1.0,330.657575757576,282.645757575758,2.95337094499295,0.34845346295869,7.38916337285903,-9.04255540631296,162271.0,6797897.0
ryssdal,62.7334907054541,8.29205334044553,3.1,0.0,2.044117647058824,0.6529411764705882,1.7326732673267324,0.5647058823529412,1.8019801980198016,67.22772277227722,0.0,10.1,515.0,1380.0,622.0,688.0,819.0,875.0,927.0,1013.0,1093.0,1167.0,1234.0,69.66633663366336,,1.0,514.5119411941197,587.7070057005698,6.309299020087022,0.4535240433912928,9.212001624075448,-6.629002121165776,157451.0,6974590.0
sagaana,59.1008990473535,6.21561718400311,4.6,0.0,4.470000000000001,4.44,9.33846153846154,0.0,0.4038461538461538,85.46538461538464,0.0,5.199999999999999,502.0,755.0,571.0,578.0,593.0,615.0,644.0,651.0,668.0,685.0,708.0,89.03846153846155,,1.0,503.1588228438227,790.4000582750582,7.082484603258686,0.4877353158429093,11.305398550724654,-3.307928914604539,2277.0,6584436.0
sagbergfossen,63.2436891078315,10.1676306877525,24.4,6.6,5.1,9.5,14.0,0.0,72.5,0.0,0.2,121.0,146.0,533.0,159.0,187.0,220.0,248.0,273.0,300.0,329.0,359.0,394.0,16.0,,1.0,254.715757575758,245.046060606061,2.65170414004812,0.395181100822963,12.6514756258235,-3.04820013431833,257415.0,7021932.0
sagelvi,61.1258351306289,6.44266676113649,4.7,0.0,8.9,0.0,1.3,0.0,30.100000000000005,59.5,0.0,6.0,438.0,969.0,570.0,628.0,696.0,752.0,795.0,821.0,844.0,867.0,898.0,51.70000000000001,,1.0,279.426060606061,513.32303030303,5.01002157139301,0.4426733979717439,10.5353392621871,-4.34451309603761,39919.0,6807002.0
saksenvik,67.1148287440675,15.4667673372235,20.9,0.0,0.9,0.7,4.3,0.0,14.3,77.5,0.0,66.4,47.0,1134.0,452.0,553.0,637.0,705.0,763.0,819.0,856.0,889.0,934.0,44.5,,1.0,282.414242424242,382.730303030303,3.9358782045963694,0.419835907390759,9.17274044795784,-9.39685359301545,520257.0,7444259.0
salvasskard,68.6259881390379,18.8790101471625,9.7,0.0,0.7,0.1,2.2,0.2,0.0,96.7,0.0,66.5,641.0,1512.0,823.0,869.0,906.0,954.0,1002.0,1047.0,1084.0,1131.0,1198.0,50.4,,1.0,206.466060606061,195.979090909091,2.07411847672779,0.351185233256314,6.60538866930171,-13.2569711215581,657514.0,7617998.0
sandneselva,60.7887163531019,5.32005861538754,4.8,0.0,1.9,1.6000000000000003,4.6,0.0,40.6,48.9,0.0,6.1,218.0,507.0,258.0,293.0,317.0,348.0,368.0,383.0,405.0,429.0,450.0,108.0,,1.0,636.359393939394,1113.87696969697,9.8812976022567,0.56596516072279,12.2897101449275,-1.08753190060443,25717.0,6778148.0
scheldefoss,64.4651466455457,10.9479946081671,22.6,0.7,6.3,6.1,9.3,0.0,46.6,31.4,0.0,80.4,39.0,610.0,91.0,125.0,161.0,201.0,234.0,275.0,326.0,382.0,460.0,40.2,,1.0,326.347272727273,534.236363636364,5.02904173234879,0.496137265888445,12.3954841897233,-2.61432505036938,305181.0,7155064.0
senneset,61.2968752550379,5.85646461778433,5.9,0.0,11.280246913580248,0.4271604938271604,1.982926829268293,0.0,20.58048780487805,66.13902439024392,0.0,8.2,349.0,967.0,561.0,627.0,685.0,727.0,762.0,798.0,839.0,873.0,902.0,72.6390243902439,,1.0,451.6858684405027,836.6094900221732,7.650254020353203,0.5205453893926392,10.373256451042764,-4.191117544922931,11217.0,6830170.0
sigdestad,61.8352633292084,5.64926047655808,16.3,0.0,5.1,1.3,9.7,0.0,45.4,35.5,0.1,48.7,155.0,1086.0,282.0,325.0,362.0,390.0,451.0,506.0,597.0,696.0,861.0,87.2,,1.0,408.70303030303,858.3275757575761,7.68280262175392,0.545534392051544,11.411762187088298,-2.31631296171928,8801.0,6891264.0
skarelva,68.1822137007193,17.2639852507914,3.5,0.0,0.0596491228070175,0.2385964912280702,0.9297520661157024,13.868421052631582,1.133884297520661,81.90330578512396,0.0,12.1,458.0,1335.0,656.0,746.0,866.0,976.0,1020.0,1059.0,1105.0,1168.0,1214.0,54.7793388429752,,1.0,290.55880791384965,406.523671424994,3.872131494988044,0.3800916419291534,7.531112000348436,-11.182544499886212,593874.0,7564898.0
skinvik,62.0578171400067,6.28870584517792,3.2,2.2,0.3,0.1,0.8,2.6,9.5,81.6,0.0,7.0,100.0,1460.0,407.0,547.0,658.0,731.0,785.0,863.0,944.0,1055.0,1255.0,86.0,,1.0,429.827272727273,850.568181818182,8.30810420642164,0.527432151831693,9.51896903820817,-5.35950638012089,45574.0,6911222.0
skjenaldfossen,63.2919227515173,9.72651318177051,22.1,4.6,22.2,5.0,8.9,0.0,42.4,16.2,0.0,142.0,140.0,827.0,176.0,230.0,279.0,309.0,340.0,373.0,412.0,468.0,562.0,34.5,,1.0,319.650606060606,437.180606060606,4.57402389446611,0.470064748275027,12.1320553359684,-3.19491605104097,235779.0,7028980.0
skogbuaani,59.0435372119345,8.63703926769411,9.6,0.0,3.8,3.8,12.3,0.0,42.8,38.9,0.0,21.7,525.0,799.0,583.0,608.0,635.0,651.0,661.0,676.0,693.0,711.0,730.0,39.4,,1.0,319.708181818182,384.4369696969699,3.3883688708205395,0.348951946255636,12.0750362318841,-4.70913700470114,135245.0,6562299.0
skorgeelva,62.5901098140838,7.64181137007642,11.2,0.0,5.3,0.3999999999999999,2.8,0.0,30.2,59.0,0.0,41.4,216.0,1201.0,377.0,458.0,545.0,620.0,685.0,727.0,789.0,866.0,961.0,50.20000000000001,,1.0,397.58242424242405,535.947575757576,5.48129345391189,0.4288106524948599,10.884953886693,-4.33650100738751,122671.0,6961488.0
skravlaaga,66.1166636788255,13.4615993753218,5.9,0.0,1.7,0.0,1.7,0.0,13.0,83.5,0.0,15.4,270.0,973.0,410.0,470.0,528.0,571.0,611.0,650.0,705.0,768.0,846.0,110.0,,1.0,371.21303030303,733.337878787879,7.05140794822866,0.51796778838668,10.0615974967062,-7.06233378106112,430504.0,7333774.0
skulboerstadfoss,63.4962101041522,10.9566575397183,22.9,4.9,9.3,4.0,8.3,0.0,73.3,2.5,0.0,48.6,98.0,535.0,154.0,186.0,202.0,219.0,236.0,261.0,288.0,318.0,362.0,27.3,,1.0,303.595757575758,325.120909090909,3.35374346635692,0.446489647890766,12.892776679841898,-2.69850235057085,298780.0,7047231.0
skyggeelva,61.3516215861385,5.66793988447524,5.1,0.0,3.5,0.1,2.2,0.0,29.9,58.4,0.0,8.1,357.0,844.0,479.0,534.0,568.0,591.0,616.0,639.0,666.0,694.0,731.0,98.2,,1.0,491.363939393939,909.387878787879,8.32647639591803,0.525447538213075,10.9054051383399,-3.3092276695769,2061.0,6837664.0
soeberg,65.2310658528679,12.6480094652879,7.4,0.0,0.1,9.7,13.4,0.0,8.9,56.3,0.0,16.0,232.0,764.0,305.0,322.0,350.0,383.0,423.0,460.0,518.0,570.0,613.0,91.8,,1.0,429.029696969697,665.32,6.3845930473741,0.524866088019921,11.1811330698287,-5.48378777703157,390065.0,7236265.0
soelbergfallet,63.2886324104173,9.71472203543614,21.3,4.6,22.3,5.0,8.9,0.0,42.1,16.4,0.0,141.0,153.0,827.0,177.0,233.0,282.0,310.0,341.0,374.0,413.0,470.0,563.0,34.6,,1.0,321.343636363636,439.848181818182,4.60197212312287,0.470396843166426,12.1247364953887,-3.20272330423103,235250.0,7028690.0
soelia,61.3166047922976,5.49901959307696,10.9,1.2,3.1000000000000005,1.3,8.1,0.0,32.5,43.8,0.0,23.9,228.0,843.0,404.0,459.0,509.0,556.0,591.0,618.0,651.0,689.0,723.0,109.1,,1.0,554.54,1027.09060606061,9.35361984568157,0.532090345267307,11.236581027668,-2.79766286098052,7478.0,6835081.0
soerdalselva,62.0364682622104,5.69179393504428,6.2,0.1,12.5,0.4,4.7,0.0,12.0,51.39999999999999,0.0,10.6,274.0,859.0,342.0,372.0,405.0,438.0,465.0,496.0,531.0,562.0,618.0,77.9,,1.0,488.13242424242407,944.786666666667,8.63493570065544,0.539221406823061,11.5694137022398,-2.18757219610477,14252.0,6913204.0
soks,58.9477190062406,8.30086476674055,4.7,0.0,3.2,16.3,22.3,0.0,37.8,22.2,0.0,11.1,466.0,865.0,566.0,572.0,578.0,600.0,622.0,641.0,661.0,693.0,731.0,32.1,,1.0,343.587575757576,442.454848484848,3.74282170414005,0.366885070391161,12.195872859024998,-4.23664875755541,114949.0,6553545.0
spilling,58.1617194541711,7.38059823198538,10.5,2.0,6.6,1.4,8.3,0.0,80.4,2.0,0.0,18.6,143.0,353.0,234.0,246.0,258.0,269.0,279.0,283.0,291.0,299.0,311.0,45.7,,1.0,411.625757575758,698.323636363636,6.05914461130009,0.4552232207294499,13.8845849802372,-0.579600402955003,52241.0,6472063.0
stampaelva,60.2198835006227,6.2187877737121,6.3,0.0,0.3,1.4,7.499999999999999,0.0,3.3,87.2,0.0,8.8,562.0,1268.0,769.0,883.0,923.0,955.0,1006.0,1064.0,1110.0,1137.0,1172.0,127.2,,1.0,534.747272727273,898.252424242424,8.44182859039243,0.527451927502844,9.03571146245059,-5.44684351914036,14413.0,6708331.0
stoelsdalselva,60.267298452542,6.2887389207418,10.3,0.0,0.3,1.3,7.5,0.0,20.1,65.9,0.0,25.7,263.0,1404.0,578.0,692.0,784.0,835.0,889.0,941.0,991.0,1040.0,1101.0,99.79999999999998,,1.0,515.974848484849,899.316666666667,8.44177963992367,0.527118923385186,9.59047760210804,-4.86780725319006,18988.0,6713020.0
stoelselva,61.4163213906971,6.01845954704744,3.6,0.0,4.7,0.0999999999999999,0.8999999999999999,0.0,23.5,71.5,0.0,5.3,442.0,1090.0,536.0,609.0,650.0,684.0,722.0,765.0,806.0,858.0,961.0,81.2,,1.0,411.962727272727,729.261515151515,6.84721729030117,0.519142054101236,10.4726877470356,-4.13071860308932,21666.0,6842186.0
stokkelandsaana,58.36255539192,7.05876634444699,9.3,0.2,7.9,1.6,8.5,0.0,71.4,7.3,0.0,23.8,296.0,624.0,388.0,419.0,432.0,442.0,455.0,470.0,485.0,503.0,531.0,56.3,,1.0,446.955454545455,782.2742424242418,6.85168339832407,0.477555181509975,12.565744400527,-2.23592343854936,36032.0,6496529.0
storelva,60.9725116048707,5.48728538118393,10.8,0.7,0.6,0.4,5.7,0.0,29.5,58.6,0.0,24.9,112.0,852.0,287.0,406.0,489.0,558.0,611.0,652.0,684.0,720.0,752.0,135.9,,1.0,601.99696969697,1027.85787878788,9.17613208329876,0.564967057596074,11.176185770751,-2.8205674949630604,13696.0,6797139.0
straume,59.0634819224658,7.61756038493161,6.8,0.0,1.9,5.6,18.1,0.0,34.8,44.4,0.0,20.5,646.0,966.0,750.0,771.0,800.0,823.0,840.0,846.0,859.0,871.0,887.0,25.0,,1.0,276.609393939394,355.544242424242,3.17530739235045,0.374109100331981,10.6147101449275,-5.14017125587643,77207.0,6570517.0
stublielva,68.3511181286911,17.6782810315966,8.6,0.0,3.2,0.4,2.5,0.5,20.5,69.7,0.0,25.9,285.0,1615.0,437.0,516.0,598.0,703.0,760.0,812.0,910.0,1022.0,1168.0,46.1,,1.0,328.634545454545,369.143636363636,3.94201028789513,0.447316816480635,8.19914690382082,-10.5453794492948,610227.0,7584408.0
svartdalen,60.7887899716884,5.43902517204922,4.5,0.0,0.2,8.8,13.9,0.0,2.5,83.4,0.0,8.7,429.0,803.0,438.0,482.0,506.0,536.0,580.0,621.0,649.0,671.0,703.0,138.7,,1.0,711.260606060606,1276.5903030303,11.6010644652784,0.577506196945227,11.1698386034256,-2.81838146406985,19286.0,6777204.0
sveingaard,69.4641016004081,19.548107441616,2.7,0.0,1.7000000000000002,1.1,6.0,6.5,4.4,77.5,0.0,31.3,252.0,1282.0,375.0,455.0,522.0,576.0,639.0,707.0,793.0,886.0,971.0,57.0,,1.0,279.774848484849,401.680303030303,4.37653032440056,0.425402417859931,8.73458498023715,-10.1002316991269,678089.0,7713213.0
takle,61.0125376194472,5.38366199150858,2.6,0.0,0.3,19.6,21.3,0.0,49.3,27.7,0.0,2.9,289.0,660.0,292.0,305.0,318.0,353.0,395.0,437.0,478.0,526.0,565.0,126.3,,1.0,617.792727272727,1189.58939393939,10.7645640089604,0.566131321821771,11.8016831357049,-1.78691067830759,18603.0,6802373.0
tesgjolo,60.5628547174527,6.43390658369413,5.8,0.0,0.5,0.1,2.9,3.3,12.0,81.0,0.0,11.9,501.0,1346.0,777.0,890.0,1005.0,1092.0,1150.0,1184.0,1211.0,1236.0,1268.0,112.3,,1.0,445.28878787878807,792.953636363636,7.821738156475569,0.495657194423261,8.1341139657444,-6.88378777703157,31249.0,6744696.0
tjoeredalselva,61.2051100318324,5.5862677537725,11.1,0.4,3.1,2.3,7.5,0.0,40.1,41.7,0.0,27.4,247.0,748.0,304.0,346.0,392.0,449.0,504.0,544.0,574.0,604.0,645.0,94.1,,1.0,519.718787878788,935.890606060606,8.49023396664731,0.535081926968674,11.6680270092227,-2.31032572196105,4620.0,6822076.0
tjoetaelva,61.7517958954775,5.96816055399736,2.7,0.0,0.0,0.2,1.2,11.2,4.2,81.90000000000002,0.0,3.4,377.0,1341.0,785.0,988.0,1044.0,1076.0,1104.0,1135.0,1169.0,1208.0,1254.0,118.7,,1.0,441.620303030303,846.121818181818,7.78884758981167,0.523782744931348,8.67029644268775,-6.36582605775688,24186.0,6879668.0
toemmerdal,63.6415550316724,10.5647983610677,10.1,0.8,24.4,0.8,1.9,0.0,51.6,18.4,0.0,15.9,162.0,562.0,222.0,247.0,265.0,284.0,310.0,340.0,368.0,404.0,450.0,48.7,,1.0,303.129090909091,484.765151515152,4.80068198788683,0.489330116187751,12.3584947299078,-3.1055036937542,280416.0,7064694.0
toesse,60.6139454616894,5.59484637321619,5.0,0.2,0.4,2.2,8.8,0.0,49.0,36.1,0.0,33.3,72.0,865.0,148.0,209.0,271.0,322.0,402.0,476.0,546.0,605.0,660.0,90.9,,1.0,617.588484848485,1044.19121212121,9.4862341325811,0.546871636573172,12.2864097496706,-1.52827736736064,13634.0,6756658.0
torvikelva,61.9277107467871,5.81164014357334,5.7,7.2,4.4,0.1,0.5,0.0,34.0,41.0,0.0,13.8,116.0,977.0,203.0,243.0,306.0,376.0,434.0,487.0,544.0,610.0,715.0,65.3,,1.0,313.024545454545,675.104545454546,6.193151082718,0.509419015785304,12.0935770750988,-1.68046675621222,18771.0,6900299.0
tossevikelva,60.4289926693828,10.0079434427565,9.7,0.0,17.1,0.1,3.7,0.0,73.0,5.3,0.0,23.1,479.0,1051.0,604.0,646.0,668.0,696.0,722.0,746.0,762.0,782.0,835.0,23.5,,1.0,326.877878787879,294.338484848485,2.8824018916452294,0.313589636639091,11.4731357048748,-6.83037609133647,225343.0,6709598.0
tou_moelle,59.0644991484458,5.91369007145885,27.1,5.5,0.8,6.8,12.8,0.0,37.0,28.8,0.6,87.4,9.0,782.0,43.0,64.0,123.0,202.0,290.0,376.0,449.0,520.0,615.0,52.5,,1.0,432.0227272727271,669.029393939394,5.8284966398407,0.487179114163586,13.2834156785244,-0.2196541302887839,20014.0,6582699.0
tua,63.9504111605835,10.9702706575456,9.0,0.7,10.9,0.2,1.2,0.0,39.3,46.7,0.0,16.1,176.0,607.0,234.0,287.0,326.0,357.0,382.0,403.0,419.0,437.0,467.0,46.0,,1.0,273.392727272727,452.82696969697,4.60827179955198,0.483595398860512,12.1759453227932,-3.75732034922767,302622.0,7097722.0
tveitaskar,60.3062697894751,5.9070250053067,2.7,0.0,0.0,0.3,1.4,0.0,0.0,97.8,0.0,4.1,389.0,1291.0,710.0,800.0,886.0,946.0,1020.0,1086.0,1135.0,1169.0,1207.0,158.0,,1.0,775.010303030303,1340.75515151515,12.9346113000913,0.581247890310944,9.11972990777339,-5.46753190060443,1418.0,6720199.0
tverraaga,66.0493821075752,14.0953369212133,4.6,0.0,0.0,0.1,0.4,2.3,0.1,97.0,0.0,7.4,561.0,1270.0,758.0,839.0,878.0,924.0,987.0,1049.0,1099.0,1148.0,1195.0,75.8,,1.0,397.193636363636,656.227272727273,7.172468265162201,0.500787958207415,7.69898221343874,-10.4596709200806,459024.0,7325711.0
tverraani,60.5914416969642,9.2049669080709,7.8,0.0,13.9,0.2,3.7,0.0,75.9,4.2,0.0,27.9,737.0,1105.0,840.0,869.0,889.0,908.0,921.0,938.0,964.0,997.0,1027.0,20.2,,1.0,262.123333333333,186.352424242424,1.92377665311541,0.298478296200912,10.0797167325428,-7.92743116185359,182832.0,6731267.0
tverrgjuvlo,60.722063189324,6.11063345250308,5.5,0.0,0.4,0.4,3.1,0.0,8.3,85.2,0.0,8.2,480.0,1078.0,659.0,744.0,811.0,842.0,877.0,907.0,930.0,953.0,978.0,111.1,,1.0,505.029090909091,915.762121212121,8.70585082552062,0.541642676352957,9.6598814229249,-5.17956682337139,16012.0,6764677.0
tverrlielva,60.7442448511803,6.16925715623713,3.6,0.0,0.5,0.0,0.4,0.0,0.0,99.1,0.0,4.9,676.0,1193.0,792.0,834.0,867.0,897.0,916.0,936.0,958.0,996.0,1075.0,112.5,,1.0,507.050606060606,909.24,8.72606156143699,0.54205432854209,9.13275032938076,-5.84010073875084,19511.0,6766702.0
tysseelva,59.4034150424622,6.23746636638924,7.1,0.0,2.7,9.4,15.5,0.0,32.6,49.0,0.0,10.7,392.0,924.0,497.0,530.0,545.0,576.0,609.0,641.0,674.0,747.0,827.0,91.9,,1.0,556.662832670065,898.075971919242,8.02216477021187,0.497638555180778,11.3710618599317,-3.35931781443111,3413.0,6617778.0
tyttebaerelva,69.6039312314859,19.9736045210908,5.6,0.0,0.1,0.0,0.0,0.0,5.400000000000001,93.4,0.0,13.1,112.0,1489.0,305.0,362.0,416.0,471.0,561.0,645.0,729.0,832.0,972.0,64.1,,1.0,213.574545454545,305.902424242424,3.10182361237866,0.36113648736346,8.98419960474308,-9.74902619207522,693266.0,7729577.0
ulvilla,63.7994758706311,11.8111678672561,10.8,2.6,8.3,13.6,16.9,0.0,64.4,0.0,0.0,24.8,121.0,477.0,143.0,146.0,165.0,185.0,211.0,242.0,290.0,348.0,412.0,32.1,,1.0,341.496060606061,342.074848484848,3.56441052020244,0.456123127420105,12.9038636363636,-3.4088045668233704,342967.0,7078588.0
unhjem,62.5668299783608,7.89973888975973,3.5,0.0,0.1,0.1,0.4,0.0,5.8,93.8,0.0,4.5,439.0,1305.0,644.0,676.0,707.0,736.0,778.0,823.0,898.0,987.0,1079.0,58.20000000000001,,1.0,367.601818181818,478.8190909090911,4.94572388616942,0.402324891546355,9.88942358366271,-5.9747044996642,135578.0,6957396.0
urdsdalselva,65.9589954795044,13.1017899722258,6.4,0.0,0.1820224719101123,1.092134831460674,3.82247191011236,0.0,3.926966292134832,88.94269662921347,0.0,8.9,199.0,888.0,452.0,596.0,626.0,646.0,671.0,699.0,725.0,751.0,788.0,92.20561797752808,,1.0,421.3202315287709,746.4069901259786,7.244768573631257,0.5351865314066606,9.876530029163147,-7.27196817862829,413717.0,7316641.0
urlandaaga,66.2195826067452,13.8632705336514,7.5,0.0,2.0,0.0,1.2999999999999998,0.0,36.9,53.2,0.0,12.7,275.0,909.0,345.0,404.0,458.0,511.0,569.0,637.0,694.0,763.0,820.0,61.10000000000001,,1.0,336.536363636364,577.825454545455,5.83622500622252,0.4679912577895119,10.400984848484798,-6.8169442578912,448880.0,7344857.0
usma,62.6217257033249,8.28991962523121,9.4,0.0,0.3,0.3,3.3,0.4,7.1,88.3,0.0,44.1,318.0,1798.0,716.0,916.0,1000.0,1052.0,1114.0,1163.0,1219.0,1288.0,1376.0,70.3,,1.0,328.973636363636,403.008181818182,4.25980502779391,0.38497026261864,8.46146903820817,-7.72624580255205,156190.0,6961353.0
vaagaaana,59.5014220021276,6.12920780196875,3.7,0.0,1.7000000000000002,0.3,2.2,0.0,4.2,77.1,0.0,5.1,463.0,945.0,527.0,547.0,570.0,596.0,647.0,699.0,738.0,773.0,825.0,101.6,,1.0,634.308484848485,1094.39151515152,9.52310545092508,0.523461560755067,10.9224901185771,-3.738774345198121,1223.0,6629426.0
valaae,62.1709143116038,8.49298890649311,7.5,0.0,1.1,0.4,2.4,1.4,0.3,94.8,0.0,22.2,878.0,1741.0,1280.0,1303.0,1362.0,1406.0,1432.0,1455.0,1478.0,1507.0,1560.0,20.1,,1.0,204.653939393939,178.233636363636,2.42283912718825,0.298801980749407,6.624407114624511,-9.77136668905306,161495.0,6910242.0
valdra,59.7208236672817,5.97366212002229,3.8,0.1913793103448276,5.970689655172414,0.0,0.0885245901639344,0.0,43.662295081967216,47.718032786885246,0.0,6.1000000000000005,335.0,902.0,442.0,487.0,520.0,543.0,572.0,603.0,633.0,678.0,740.0,90.55245901639344,,1.0,403.22980625931433,656.4716443119721,5.791711321445039,0.5010671279325508,11.82739200630682,-2.543419777824264,6962.0,6654637.0
